id,question,subset,expected_document,document_indexe,page_gold,plafond,atteint,couverture_relative,rang_premier_utile,passages_utiles,passages_pour_80pct,recouvrement_ngrammes,jetons_gold,erreur,passages_total,passages_du_document,pages_recuperees,page_gold_atteinte,couverture_suffisante,duree_secondes
paper_tab:9c44df7503720709eac933a15569e5761b378046,For which languages do they build word embeddings for?,paper_tab,1805.03710.pdf,True,,0.9215686274509803,0.0,0.0,,0,,0.0,51,,30,0,,,False,0.929
paper_tab:9c4a4dfa7b0b977173e76e2d2f08fa984af86f0e,How does TP-N2F compare to LSTM-based Seq2Seq in terms of training and inference speed?,paper_tab,1910.02339.pdf,True,,0.7712418300653595,0.49673202614379086,0.6440677966101694,1.0,3,,0.1801470588235294,153,,27,3,1|8,,False,1.01
paper_tab:9cba2ee1f8e1560e48b3099d0d8cf6c854ddea2e,What are the effects of extracting features of multigranular phrases?,paper_tab,1603.04513.pdf,True,,0.9358288770053476,0.4385026737967914,0.4685714285714286,1.0,3,,0.10828025477707007,187,,30,3,1|9,,False,1.083
paper_tab:9da1e124d28b488b0d94998d32aa2fa8a5ebec51,What are previous state of the art results?,paper_tab,2002.11910.pdf,True,,0.8450704225352113,0.0,0.0,,0,,0.0,71,,30,0,,,False,1.05
paper_tab:9e04730907ad728d62049f49ac828acb4e0a1a2a,What were their performance results?,paper_tab,1701.00185.pdf,True,,0.9803921568627451,0.27450980392156865,0.28,10.0,2,,0.0,51,,30,2,3|17,,False,1.019
paper_tab:9ebb2adf92a0f8db99efddcade02a20a219ca7d9,How is the proficiency score calculated?,paper_tab,2001.08051.pdf,True,,0.8301886792452831,0.5,0.6022727272727273,1.0,3,,0.012658227848101266,106,,30,3,1|5|6,,False,1.037
paper_tab:9ecde59ffab3c57ec54591c3c7826a9188b2b270,What modern MRC gold standards are analyzed?,paper_tab,2003.04642.pdf,True,,0.8061224489795918,0.6326530612244898,0.7848101265822786,1.0,3,,0.29770992366412213,98,,22,3,1|4|8,,True,1.02
paper_tab:9ee07edc371e014df686ced4fb0c3a7b9ce3d5dc,On which benchmarks they achieve the state of the art?,paper_tab,1704.06194.pdf,True,,0.9083333333333333,0.0,0.0,,0,,0.0,120,,30,0,,,False,1.058
paper_tab:a02696d4ab728ddd591f84a352df9375faf7d1b4,How large is the Dialog State Tracking Dataset?,paper_tab,1605.07683.pdf,True,,0.7321428571428571,0.375,0.5121951219512195,1.0,3,,0.057971014492753624,56,,30,3,3|5,,False,1.013
paper_tab:a1064307a19cd7add32163a70b6623278a557946,How many uniue words are in the dataset?,paper_tab,1911.12579.pdf,True,,0.6,0.0,0.0,,0,,0.0,30,,30,0,,,False,0.99
paper_tab:a1b3e2107302c5a993baafbe177684ae88d6f505,What is the size of the dataset?,paper_tab,1908.05828.pdf,True,,0.88,0.0,0.0,,0,,0.0,100,,30,0,,,False,0.897
paper_tab:a3a871ca2417b2ada9df1438d282c45e4b4ad668,How do previous methods perform on the Switchboard Dialogue Act and DailyDialog datasets?,paper_tab,2003.06044.pdf,True,,0.8899082568807339,0.3853211009174312,0.4329896907216495,1.0,3,,0.05172413793103448,327,,25,3,1|5,,False,0.998
paper_tab:a3d9b101765048f4b61cbd3eaa2439582ebb5c77,What source-target language pairs were used in this work?,paper_tab,1909.09587.pdf,True,,0.8967391304347826,0.0,0.0,,0,,0.0,184,,29,0,,,False,1.016
paper_tab:a3f108f60143d13fe38d911b1cc3b17bdffde3bd,what was their system's f1 performance?,paper_tab,1809.10644.pdf,True,,0.8205128205128205,0.0,0.0,,0,,0.0,39,,30,0,,,False,1.004
paper_tab:a4d8fdcaa8adf99bdd1d7224f1a85c610659a9d3,"When they say ""comparable performance"", how much of a performance drop do these new embeddings result in?",paper_tab,1712.03547.pdf,True,,0.9130434782608695,0.6521739130434783,0.7142857142857143,28.0,1,,0.0,23,,30,1,4,,True,0.975
paper_tab:a4fe5d182ddee24e5bbf222d6d6996b3925060c8,which datasets were used in evaluation?,paper_tab,1701.09123.pdf,True,,0.975609756097561,0.3902439024390244,0.4,2.0,1,,0.03773584905660377,41,,30,1,4,,False,1.1
paper_tab:a616a3f0d244368ec588f04dfbc37d77fda01b4c,What are the 12 languages covered?,paper_tab,2003.04866.pdf,True,,0.7844827586206896,0.3879310344827586,0.4945054945054945,2.0,3,,0.005494505494505495,116,,30,3,1|11|26,,False,1.084
paper_tab:a7510ec34eaec2c7ac2869962b69cc41031221e5,What was their F1 score on the Bengali NER corpus?,paper_tab,1909.09270.pdf,True,,0.9090909090909091,0.0,0.0,,0,,0.0,33,,30,0,,,False,1.045
paper_tab:a99fdd34422f4231442c220c97eafc26c76508dd,Do they use graphical models?,paper_tab,1809.00540.pdf,True,,0.9215686274509803,0.0,0.0,,0,,0.0,51,,30,0,,,False,1.058
paper_tab:af75ad21dda25ec72311c2be4589efed9df2f482,How much does this system outperform prior work?,paper_tab,1902.09393.pdf,True,,0.9166666666666666,0.0,0.0,,0,,0.0,24,,30,0,,,False,1.03
paper_tab:b0a18628289146472aa42f992d0db85c200ec64b,What metrics are used in evaluation?,paper_tab,2003.11563.pdf,True,,0.8831168831168831,0.0,0.0,,0,,0.0,154,,30,0,,,False,1.068
paper_tab:b1bc9ae9d40e7065343c12f860a461c7c730a612,Which datasets are used?,paper_tab,1912.08960.pdf,True,,0.8741721854304636,0.0,0.0,,0,,0.0,151,,30,0,,,False,1.037
paper_tab:b3fcab006a9e51a0178a1f64d1d084a895bd8d5c,what are the state of the art methods?,paper_tab,1606.04631.pdf,True,,0.8421052631578947,0.0,0.0,,0,,0.0,95,,30,0,,,False,1.087
paper_tab:b634ff1607ce5756655e61b9a6f18bc736f84c83,Which stock market sector achieved the best performance?,paper_tab,1812.10479.pdf,True,,0.9487179487179487,0.6153846153846154,0.6486486486486487,1.0,3,,0.06,39,,23,3,1|28|37,,False,1.019
paper_tab:b8cee4782e05afaeb9647efdb8858554490feba5,Do they evaluate only on English datasets?,paper_tab,1709.05413.pdf,True,,0.8888888888888888,0.0,0.0,,0,,0.0,9,,30,0,,,False,1.085
paper_tab:b9c0049a7a5639c33efdb6178c2594b8efdefabb,How much better are results of proposed model compared to pivoting method?,paper_tab,1911.03597.pdf,True,,0.8282828282828283,0.5454545454545454,0.6585365853658536,10.0,3,,0.14189189189189189,99,,30,3,1|6,,False,1.082
paper_tab:ba6422e22297c7eb0baa381225a2f146b9621791,What is the performance difference between proposed method and state-of-the-arts on these datasets?,paper_tab,1909.02480.pdf,True,,0.8666666666666667,0.11851851851851852,0.13675213675213677,19.0,1,,0.004366812227074236,135,,30,1,2,,False,1.069
paper_tab:bc9c31b3ce8126d1d148b1025c66f270581fde10,What datasets are used to evaluate this approach?,paper_tab,1905.00563.pdf,False,,1.0,0.0,0.0,,0,,0.0,165,,30,0,,,False,1.102
paper_tab:bdc91d1283a82226aeeb7a2f79dbbc57d3e84a1a,How much is performance improved on NLI?,paper_tab,1909.03405.pdf,True,,0.9153846153846154,0.6692307692307692,0.7310924369747899,4.0,3,,0.32882882882882886,130,,25,3,2|4|5,,True,0.908
paper_tab:c034f38a570d40360c3551a6469486044585c63c,How better is proposed method than baselines perpexity wise?,paper_tab,1908.07816.pdf,True,,0.6938775510204082,0.0,0.0,,0,,0.0,49,,30,0,,,False,1.082
paper_tab:c0af8b7bf52dc15e0b33704822c4a34077e09cd1,which lstm models did they compare with?,paper_tab,1703.07090.pdf,True,,0.9125,0.15,0.1643835616438356,20.0,1,,0.007751937984496124,80,,30,1,2,,False,1.087
paper_tab:c165ea43256d7ee1b1fb6f5c0c8af5f7b585e60d,How much is proposed model better than baselines in performed experiments?,paper_tab,1909.09484.pdf,True,,0.8841463414634146,0.6829268292682927,0.7724137931034484,2.0,3,,0.2809278350515464,164,,30,3,2|7|8,,True,1.041
paper_tab:c17b609b0b090d7e8f99de1445be04f8f66367d4,What rouge score do they achieve?,paper_tab,1908.08345.pdf,True,,0.8832684824902723,0.0,0.0,,0,,0.0,257,,30,0,,,False,1.059
paper_tab:c180f44667505ec03214d44f4970c0db487a8bae,How well did the system do?,paper_tab,2001.10161.pdf,True,,0.8547717842323651,0.0,0.0,,0,,0.0,241,,30,0,,,False,0.959
paper_tab:c2b8ee872b99f698b3d2082d57f9408a91e1b4c1,what is the state of the art?,paper_tab,1608.06757.pdf,True,,0.9117647058823529,0.0,0.0,,0,,0.0,34,,30,0,,,False,0.934
paper_tab:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,did they compare with other extractive summarization methods?,paper_tab,1810.12085.pdf,True,,0.9171597633136095,0.44970414201183434,0.4903225806451613,2.0,3,,0.12044817927170869,169,,20,3,1|2|5,,False,1.055
paper_tab:c2d1387e08cf25cb6b1f482178cca58030e85b70,Do they test both skipgram and c-bow?,paper_tab,2003.11645.pdf,True,,0.8617021276595744,0.3723404255319149,0.43209876543209874,1.0,3,,0.0,94,,28,3,1|2,,False,0.985
paper_tab:c35806cf68220b2b9bb082b62f493393b9bdff86,What were their best results on the benchmark datasets?,paper_tab,1809.02279.pdf,True,,0.875,0.0,0.0,,0,,0.0,128,,30,0,,,False,1.105
paper_tab:c54de73b36ab86534d18a295f3711591ce9e1784,Is this approach compared to some baseline?,paper_tab,1910.10869.pdf,True,,0.6986301369863014,0.0,0.0,,0,,0.0,73,,30,0,,,False,1.051
paper_tab:c69f4df4943a2ca4c10933683a02b179a5e76f64,What approach performs better in experiments global latent or sequence of fine-grained latent variables?,paper_tab,2003.12738.pdf,True,,0.84,0.48,0.5714285714285714,1.0,2,,0.03278688524590164,50,,30,3,1|2|3,,False,1.093
paper_tab:c9305e5794b65b33399c22ac8e4e024f6b757a30,"What is best performing model among author's submissions, what performance it had?",paper_tab,1909.06162.pdf,False,,1.0,0.0,0.0,,0,,0.0,22,,30,0,,,False,1.039
paper_tab:cc608df2884e1e82679f663ed9d9d67a4b6c03f3,What evaluation metrics did look at?,paper_tab,1705.01214.pdf,True,,0.990990990990991,0.0,0.0,,0,,0.0,111,,30,0,,,False,1.096
paper_tab:ce0e2a8675055a5468c4c54dbb099cfd743df8a7,What are 10 other phenotypes that are annotated?,paper_tab,2003.03044.pdf,True,,0.7872340425531915,0.425531914893617,0.5405405405405406,1.0,3,,0.0,47,,26,3,1|2|3,,False,0.965
paper_tab:ce807a42370bfca10fa322d6fa772e4a58a8dca1,What are the four forums the data comes from?,paper_tab,1708.09609.pdf,True,,0.8813559322033898,0.3728813559322034,0.4230769230769231,1.0,3,,0.0,59,,30,3,1|8,,False,0.988
paper_tab:cebf3e07057339047326cb2f8863ee633a62f49f,In which languages did the approach outperform the reported results?,paper_tab,1612.05270.pdf,False,,1.0,0.0,0.0,,0,,0.0,98,,30,0,,,False,1.06
paper_tab:d0c79f4a5d5c45fe673d9fcb3cd0b7dd65df7636,What are new best results on standard benchmark?,paper_tab,1909.01013.pdf,True,,0.912621359223301,0.23300970873786409,0.2553191489361702,3.0,1,,0.0,103,,30,1,1,,False,1.112
paper_tab:d2fbf34cf4b5b1fd82394124728b03003884409c,Who was the top-scoring team?,paper_tab,1909.07734.pdf,True,,0.7413793103448276,0.4482758620689655,0.6046511627906976,1.0,2,,0.0,58,,30,2,1|5,,False,0.964
paper_tab:d3dbb5c22ef204d85707d2d24284cc77fa816b6c,What other models do they compare to?,paper_tab,1809.09194.pdf,True,,0.8613138686131386,0.0,0.0,,0,,0.0,137,,30,0,,,False,1.076
paper_tab:d484a71e23d128f146182dccc30001df35cdf93f,How much is proposed model better in perplexity and BLEU score than typical UMT models?,paper_tab,1909.00279.pdf,True,,0.8648648648648649,0.581081081081081,0.6718749999999999,1.0,2,,0.13043478260869565,74,,28,2,7|9,,False,1.093
paper_tab:d509081673f5667060400eb325a8050fa5db7cc8,How big was the corpora they trained ELMo on?,paper_tab,1909.03135.pdf,True,,0.8636363636363636,0.7878787878787878,0.9122807017543859,2.0,3,2.0,0.3106796116504854,66,,20,3,1|2,,True,0.98
paper_tab:d60a3887a0d434abc0861637bbcd9ad0c596caf4,What semantic rules are proposed?,paper_tab,1706.08032.pdf,True,,0.9154929577464789,0.5352112676056338,0.5846153846153845,1.0,2,,0.24472573839662448,142,,30,2,2|3,,False,1.072
paper_tab:d8de12f5eff64d0e9c9e88f6ebdabc4cdf042c22,How much gain does the model achieve with pretraining MVCNN?,paper_tab,1603.04513.pdf,True,,0.9591836734693877,0.3877551020408163,0.4042553191489362,1.0,3,,0.004424778761061947,147,,28,3,2|3|7,,False,1.021
paper_tab:dac2591f19f5bbac3d4a7fa038ff7aa09f6f0d96,what are the three methods presented in the paper?,paper_tab,1911.08976.pdf,False,,1.0,0.0,0.0,,0,,0.0,29,,30,0,,,False,1.11
paper_tab:dd5c9a370652f6550b4fd13e2ac317eaf90973a8,How strong is the correlation between the prevalence of the #MeToo movement and official reports [of sexual harassment]?,paper_tab,2001.05970.pdf,True,,0.967741935483871,0.3548387096774194,0.3666666666666667,1.0,3,,0.00819672131147541,93,,11,3,1|5,,False,0.989
paper_tab:de12e059088e4800d7d89e4214a3997994dbc0d9,What are the baseline systems that are compared against?,paper_tab,1902.09393.pdf,True,,0.9166666666666666,0.0,0.0,,0,,0.0,24,,30,0,,,False,1.02
paper_tab:de5b6c25e35b3a6c5e40e350fc5e52c160b33490,How much does their model outperform existing models?,paper_tab,1909.08089.pdf,True,,0.9037037037037037,0.0,0.0,,0,,0.0,135,,30,0,,,False,1.084
paper_tab:e1b36927114969f3b759cba056cfb3756de474e4,By how much does using phonetic feedback improve state-of-the-art systems?,paper_tab,2003.01769.pdf,True,,0.8850574712643678,0.5057471264367817,0.5714285714285715,1.0,3,,0.03488372093023256,87,,30,3,1,,False,1.016
paper_tab:e292676c8c75dd3711efd0e008423c11077938b1,Which soft-selection approaches are evaluated?,paper_tab,1909.11297.pdf,True,,0.8782608695652174,0.6521739130434783,0.7425742574257426,1.0,3,,0.2826086956521739,115,,22,3,1|3|6,,True,1.024
paper_tab:e42fbf6c183abf1c6c2321957359c7683122b48e,How accurate is the aspect based sentiment classifier trained only using the XR loss?,paper_tab,1909.00430.pdf,True,,0.9404761904761905,0.5833333333333334,0.6202531645569621,1.0,3,,0.14953271028037382,84,,14,3,2|4|7,,False,0.962
paper_tab:e431661f17347607c3d3d9764928385a8f3d9650,By how much did they improve?,paper_tab,1707.03569.pdf,True,,0.6808510638297872,0.0,0.0,,0,,0.0,235,,30,0,,,False,0.998
paper_tab:e587559f5ab6e42f7d981372ee34aebdc92b646e,what competitive results did they obtain?,paper_tab,1904.03288.pdf,True,,0.7840909090909091,0.2840909090909091,0.3623188405797102,7.0,1,,0.007352941176470588,88,,30,1,1,,False,1.085
paper_tab:e63bde5c7b154fbe990c3185e2626d13a1bad171,What is the performance achieved on NarrativeQA?,paper_tab,1901.02262.pdf,True,,0.8076923076923077,0.5384615384615384,0.6666666666666666,1.0,3,,0.02857142857142857,26,,30,3,1|7|9,,False,1.005
paper_tab:e659ceb184777015c12db2da5ae396635192f0b0,Are the intent labels imbalanced in the dataset?,paper_tab,1904.10500.pdf,True,,0.9300699300699301,0.16083916083916083,0.17293233082706766,30.0,1,,0.0045662100456621,143,,30,1,12,,False,1.084
paper_tab:e79a5b6b6680bd2f63e9f4adbaae1d7795d81e38,which non-english language had the best performance?,paper_tab,1806.04511.pdf,True,,0.7068965517241379,0.0,0.0,,0,,0.0,116,,30,0,,,False,1.008
paper_tab:e8029ec69b0b273954b4249873a5070c2a0edb8a,How much important is the visual grounding in the learning of the multilingual representations?,paper_tab,1905.12260.pdf,True,,0.8918918918918919,0.5405405405405406,0.6060606060606061,10.0,3,,0.1282051282051282,37,,30,3,5|7|9,,False,1.045
paper_tab:e829f008d62312357e0354a9ed3b0827c91c9401,Which psycholinguistic and basic linguistic features are used?,paper_tab,2001.05493.pdf,True,,0.5098039215686274,0.17647058823529413,0.3461538461538462,1.0,3,,0.0,102,,30,3,3|4,,False,1.073
paper_tab:e82fa03f1638a8c59ceb62bb9a6b41b498950e1f,What is the state of the art system mentioned?,paper_tab,1908.07245.pdf,True,,0.7457627118644068,0.0,0.0,,0,,0.0,59,,30,0,,,False,1.062
paper_tab:e949b28f6d1f20e18e82742e04d68158415dc61e,What participating systems had better results than ones authors submitted?,paper_tab,1909.06162.pdf,False,,1.0,0.0,0.0,,0,,0.0,22,,30,0,,,False,1.115
paper_tab:e9ccc74b1f1b172224cf9f01e66b1fa9e34d2593,What metadata is included?,paper_tab,1909.03242.pdf,True,,0.9230769230769231,0.6153846153846154,0.6666666666666666,1.0,2,,0.0,26,,27,3,2|3|9,,False,1.006
paper_tab:e9d9bb87a5c4faa965ceddd98d8b80d4b99e339e,How much do they outperform previous state-of-the-art?,paper_tab,1903.09588.pdf,True,,0.8428571428571429,0.0,0.0,,0,,0.0,70,,30,0,,,False,1.018
paper_tab:ef4dba073d24042f24886580ae77add5326f2130,What accuracy does the proposed system achieve?,paper_tab,1801.05147.pdf,True,,0.8823529411764706,0.0,0.0,,0,,0.0,17,,30,0,,,False,1.015
paper_tab:efb3a87845460655c53bd7365bcb8393c99358ec,What were their results on the three datasets?,paper_tab,1706.08032.pdf,True,,0.9090909090909091,0.0,0.0,,0,,0.0,11,,30,0,,,False,1.006
paper_tab:efe9bad55107a6be7704ed97ecce948a8ca7b1d2,What state-of-the-art compression techniques were used in the comparison?,paper_tab,1909.11687.pdf,True,,0.664,0.0,0.0,,0,,0.0,125,,30,0,,,False,1.142
paper_tab:f1831b2e96ff8ef65b8fde8b4c2ee3e04b7ac4bf,How close do clusters match to ground truth tone categories?,paper_tab,1910.08987.pdf,True,,0.7924528301886793,0.7169811320754716,0.9047619047619047,1.0,3,3.0,0.14705882352941177,53,,28,3,1|4|5,,True,1.064
paper_tab:f1e90a553a4185a4b0299bd179f4f156df798bce,What were the baselines?,paper_tab,1810.05241.pdf,True,,0.7481481481481481,0.0,0.0,,0,,0.0,135,,30,0,,,False,1.006
paper_tab:f513e27db363c28d19a29e01f758437d7477eb24,what are the baselines?,paper_tab,1806.09103.pdf,True,,0.9054054054054054,0.0,0.0,,0,,0.0,74,,30,0,,,False,0.971
paper_tab:f68508adef6f4bcdc0cc0a3ce9afc9a2b6333cc5,By how much is performance improved with multimodality?,paper_tab,1909.13714.pdf,True,,0.8698630136986302,0.0,0.0,,0,,0.0,146,,30,0,,,False,1.027
paper_tab:fabcd71644bb63559d34b38d78f6ef87c256d475,What are strong baselines model is compared to?,paper_tab,1910.14537.pdf,True,,0.75,0.0,0.0,,0,,0.0,68,,30,0,,,False,1.091
paper_tab:fbee81a9d90ff23603ee4f5986f9e8c0eb035b52,What are their initial results on this task?,paper_tab,1809.05752.pdf,True,,0.8648648648648649,0.0,0.0,,0,,0.0,37,,30,0,,,False,1.059
paper_tab:fc8bc6a3c837a9d1c869b7ee90cf4e3c39bcd102,Is the baseline a non-heirarchical model like BERT?,paper_tab,1905.06566.pdf,True,,0.8932806324110671,0.5335968379446641,0.5973451327433629,2.0,2,,0.2350674373795761,253,,30,2,7,,False,1.096
paper_tab:fd2c6c26fd0ab3c10aae4f2550c5391576a77491,Do they report results only on English data?,paper_tab,1907.09369.pdf,True,,0.9166666666666666,0.0,0.0,,0,,0.0,12,,25,0,,,False,0.96
paper_text:06b5272774ec43ee5facfa7111033386f06cf448,Is an instance a sentence or an IE tuple?,paper_text,1905.07791.pdf,False,,1.0,0.0,0.0,,0,,0.0,49,,29,0,,,False,1.074
paper_text:06cc8fcafc0880cf69a2514bb7341642b9833041,what is the size of the real-world civil case dataset?,paper_text,1809.06537.pdf,True,,0.875,0.4305555555555556,0.4920634920634921,1.0,3,,0.0125,144,,30,3,1|8,,False,0.993
paper_text:076928bebde4dffcb404be216846d9d680310622,On what model architectures are previous co-occurence networks based?,paper_text,2003.06279.pdf,True,,0.9493670886075949,0.7215189873417721,0.76,1.0,3,,0.3888888888888889,79,,30,3,2|4|29,,True,1.073
paper_text:07c79edd4c29635dbc1c2c32b8df68193b7701c6,What dataset is used?,paper_text,1912.13109.pdf,True,,0.5423728813559322,0.0,0.0,,0,,0.0,59,,30,0,,,False,0.875
paper_text:082c88e132b4f1bf68abdc3a21ac4af180de1113,How is knowledge retrieved in the memory?,paper_text,1706.07179.pdf,True,,0.9264705882352942,0.7941176470588235,0.8571428571428571,3.0,3,2.0,0.45794392523364486,68,,30,3,1|2|5,,True,1.003
paper_text:0aa46c132515d8830a72f263812cdf7cbd5627c6,What are the baselines?,paper_text,1702.01517.pdf,True,,0.7890625,0.0,0.0,,0,,0.0,128,,30,0,,,False,0.957
paper_text:0d6d5b6c00551dd0d2519f117ea81d1e9e8785ec,Which neural machine translation system is used?,paper_text,1903.03467.pdf,False,,1.0,0.0,0.0,,0,,0.0,94,,30,0,,,False,1.038
paper_text:0ee20a3a343e1e251b74a804e9aa1393d17b46d6,How can the classifier facilitate the annotation task for human annotators?,paper_text,1910.01363.pdf,True,,0.8990825688073395,0.7155963302752294,0.7959183673469388,1.0,2,,0.453551912568306,109,,26,2,1|9,,True,1.038
paper_text:0fc17e51a17efce17577e2db89a24abd6607bb2b,Did they only experiment with captioning task?,paper_text,1607.00410.pdf,True,,1.0,0.5789473684210527,0.5789473684210527,10.0,3,,0.06329113924050633,57,,22,3,1|5|7,,False,0.967
paper_text:12c50dea84f9a8845795fa8b8c1679328bd66246,What datasets did they use for evaluation?,paper_text,1910.10781.pdf,True,,0.6289308176100629,0.2641509433962264,0.42000000000000004,15.0,1,,0.08,159,,30,1,3,,False,1.104
paper_text:12d7055baf5bffb6e9e95e977c000ef2e77a4362,How much higher quality is the resulting annotated data?,paper_text,1905.07791.pdf,False,,1.0,0.0,0.0,,0,,0.0,112,,30,0,,,False,1.064
paper_text:14eb2b89ba39e56c52954058b6b799a49d1b74bf,How are their changes evaluated?,paper_text,1907.05403.pdf,True,,0.9539473684210527,0.15789473684210525,0.16551724137931034,1.0,1,,0.0,152,,30,1,1,,False,1.1
paper_text:195611926760d1ceec00bd043dfdc8eba2df5ad1,What model is used to achieve 5% improvement on F1 for identifying depressed individuals on Twitter?,paper_text,1902.06843.pdf,True,,0.8556701030927835,0.29896907216494845,0.3493975903614458,1.0,3,,0.0,97,,17,3,1|11,,False,1.039
paper_text:1a6e2bd41ee43df83fef2a1c1941e6f95a619ae8,Which subtasks do they evaluate on?,paper_text,1608.06111.pdf,False,,1.0,0.0,0.0,,0,,0.0,91,,30,0,,,False,1.086
paper_text:1b9119813ea637974d21862a8ace83bc1acbab8e,What dataset do they use?,paper_text,1910.05608.pdf,True,,0.9130434782608695,0.0,0.0,,0,,0.0,161,,30,0,,,False,0.859
paper_text:1ed49a8c07ef0ac15cfa6b7decbde6604decbd5b,What dataset does this approach achieve state of the art results on?,paper_text,1906.07701.pdf,True,,0.9076923076923077,0.0,0.0,,0,,0.0,65,,30,0,,,False,1.077
paper_text:1f6666c2c1d1d5f66208a6fa7da3b3442a577dbc,"Which word frequencies reflect on the psychology of the twitter users, according to the authors?",paper_text,2004.03925.pdf,True,,0.5405405405405406,0.40540540540540543,0.75,1.0,3,,0.05454545454545454,37,,28,3,1|3,,True,1.048
paper_text:22815878083ebd2f9e08bc33a5e733063dac7a0f,What other examples of morphologically-rich languages do the authors give?,paper_text,1909.03135.pdf,True,,0.875,0.0,0.0,,0,,0.0,80,,28,0,,,False,1.029
paper_text:2480dfe2d996afef840a81bd920aeb9c26e5b31d,What compleentary PIE extraction methods are used to increase reliability further?,paper_text,1911.08829.pdf,True,,0.926829268292683,0.7195121951219512,0.7763157894736842,1.0,4,,0.5447154471544715,82,,6,6,1|24|28,,True,1.227
paper_text:2a1069ae3629ae8ecc19d2305f23445c0231dc39,Do they use a neural model for their task?,paper_text,1707.06878.pdf,True,,0.8352272727272727,0.0,0.0,,0,,0.0,176,,30,0,,,False,1.026
paper_text:2a1e6a69e06da2328fc73016ee057378821e0754,How did they detect entity mentions?,paper_text,1808.09920.pdf,True,,0.8631578947368421,0.21052631578947367,0.24390243902439024,10.0,1,,0.0,95,,23,1,7,,False,0.992
paper_text:2a3e36c220e7b47c1b652511a4fdd7238a74a68f,how many articles are in the dataset?,paper_text,1610.07809.pdf,True,,0.9240506329113924,0.0,0.0,,0,,0.0,79,,30,0,,,False,0.987
paper_text:2fd8688c8f475ab43edaf5d189567f8799b018e1,Is such bias caused by bad annotation?,paper_text,1907.04380.pdf,False,,1.0,0.0,0.0,,0,,0.0,100,,30,0,,,False,1.048
paper_text:30c6d34b878630736f819fd898319ac4e71ee50b,Are any experiments performed to try this approach to word embeddings?,paper_text,1912.10167.pdf,True,,0.9411764705882353,0.3431372549019608,0.3645833333333333,10.0,1,,0.03125,102,,30,1,1,,False,0.974
paper_text:38854255dbdf2f36eebefc0d9826aa76df9637c6,What is the WordNet counterpart for Persian?,paper_text,1811.00854.pdf,True,,0.9302325581395349,0.6976744186046512,0.75,1.0,3,,0.16666666666666666,43,,26,3,1|3,,True,0.991
paper_text:38a5cc790f66a7362f91d338f2f1d78f48c1e252,What baseline is used?,paper_text,1811.02906.pdf,True,,0.8484848484848485,0.0,0.0,,0,,0.0,33,,30,0,,,False,0.867
paper_text:39cfb8473c8be4e5d8ecc3227b800a10477c5f80,What do the correlation demonstrate?,paper_text,1701.04653.pdf,True,,0.8888888888888888,0.5,0.5625,9.0,3,,0.026845637583892617,72,,30,3,5|6|7,,False,1.047
paper_text:3c0d66f9e55a89d13187da7b7128666df9a742ce,What is the difference between speaker-open and speaker-closed setting?,paper_text,2002.06675.pdf,True,,0.96875,0.609375,0.6290322580645161,1.0,3,,0.1919191919191919,64,,27,3,5|6,,False,1.029
paper_text:3c3b4797e2b21e2c31cf117ad9e52f327721790f,What languages do they experiment on?,paper_text,1911.00069.pdf,True,,0.9682539682539683,0.0,0.0,,0,,0.0,63,,30,0,,,False,0.999
paper_text:3c93894c4baf49deacc6ed2a14ef5e0f13b7d96f,Which demographic dimensions of people do they obtain?,paper_text,1612.06685.pdf,False,,1.0,0.0,0.0,,0,,0.0,183,,30,0,,,False,1.084
paper_text:3e0c9469821cb01a75e1818f2acb668d071fcf40,What are all the metrics to measure user engagement?,paper_text,1910.03042.pdf,True,,0.8983050847457628,0.7457627118644068,0.830188679245283,1.0,1,1.0,0.45977011494252873,59,,30,1,4,,True,1.058
paper_text:3f3c09c1fd542c1d9acf197957c66b79ea1baf6e,How many annotators participated?,paper_text,1911.13087.pdf,True,,0.5689655172413793,0.0,0.0,,0,,0.0,58,,28,0,,,False,0.96
paper_text:3fad42be0fb2052bb404b989cc7d58b440cd23a0,What are the baselines used?,paper_text,1911.06964.pdf,True,,0.6666666666666666,0.3333333333333333,0.5,30.0,1,,0.0,57,,30,1,4,,False,0.991
paper_text:41ac23e32bf208b69414f4b687c4f324c6132464,Which languages do they test on for the under-resourced scenario?,paper_text,1611.04798.pdf,True,,0.9224137931034483,0.7413793103448276,0.8037383177570093,1.0,3,3.0,0.6108374384236454,116,,30,3,1|6|8,,True,1.08
paper_text:41d3ab045ef8e52e4bbe5418096551a22c5e9c43,what datasets were used?,paper_text,1806.00722.pdf,False,,1.0,0.0,0.0,,0,,0.0,13,,30,0,,,False,0.898
paper_text:42d66726b5bf8de5b0265e09d76f5ab00c0e851a,what datasets did they use?,paper_text,1910.11790.pdf,True,,0.9012345679012346,0.6296296296296297,0.6986301369863014,19.0,1,,0.2773109243697479,81,,30,1,2,,False,0.925
paper_text:4477bb513d56e57732fba126944073d414d1f75f,where did they obtain the annotated clinical notes from?,paper_text,1912.06262.pdf,True,,0.5092592592592593,0.23148148148148148,0.45454545454545453,2.0,2,,0.005,108,,18,2,1|5,,False,0.968
